"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"MOB1A.1",1.22344846064938e-56,0.407728310803841,0.46,0.151,2.00180637131452e-52,"8","MOB1A"
"SPATS2.1",1.2891166448947e-56,0.307849241629867,0.258,0.043,2.10925265437671e-52,"8","SPATS2"
"CXCR4.6",2.78362444452273e-56,-0.945243452583452,0.585,0.794,4.5545663161281e-52,"8","CXCR4"
"HHEX",3.48254398493933e-56,0.36130249977768,0.272,0.05,5.69813846815774e-52,"8","HHEX"
"SNX3.2",5.9500155648228e-56,0.547984679729195,0.671,0.335,9.73541546716307e-52,"8","SNX3"
"HDAC1.1",5.95909535119485e-56,0.422242975055544,0.405,0.12,9.75027181362502e-52,"8","HDAC1"
"AIM2",8.51849230516806e-56,0.330296818804757,0.272,0.05,1.3937957109716e-51,"8","AIM2"
"YBX1.2",3.095890415859e-55,0.613546515978237,0.863,0.604,5.06549589842849e-51,"8","YBX1"
"PLIN3.1",3.42297533346971e-55,0.290857914654827,0.272,0.052,5.60067224062313e-51,"8","PLIN3"
"CD53.3",4.28682899252991e-55,0.60074298294742,0.722,0.484,7.01410959757744e-51,"8","CD53"
"CNN2.1",6.23718239899391e-55,0.409597534124096,0.458,0.153,1.02052778412338e-50,"8","CNN2"
"TMEM123.1",7.05963562677551e-55,0.488164624618985,0.558,0.228,1.15509758125301e-50,"8","TMEM123"
"ATP5PB.1",1.20645909339426e-54,0.449605439952086,0.558,0.226,1.97400836861169e-50,"8","ATP5PB"
"GZMA.7",6.53357192819338e-54,-0.897628193937559,0.039,0.313,1.069023038891e-49,"8","GZMA"
"PRPSAP2",8.39041202309129e-54,0.306820997328338,0.264,0.049,1.3728392152182e-49,"8","PRPSAP2"
"NANS.2",9.49353014831342e-54,0.335730813198762,0.274,0.053,1.55333140286704e-49,"8","NANS"
"ITSN2",1.85280857002717e-53,0.458644895932679,0.44,0.15,3.03156538227845e-49,"8","ITSN2"
"TLR10",2.5389772978464e-53,0.279202981533191,0.215,0.03,4.15427465473628e-49,"8","TLR10"
"SKAP2",3.03330505009685e-53,0.350970956066634,0.315,0.073,4.96309372296846e-49,"8","SKAP2"
"ODC1.1",5.95827297069565e-53,0.365562645955445,0.339,0.086,9.74892623465222e-49,"8","ODC1"
"ARHGDIB.2",1.21839639645169e-52,0.569389272912649,0.902,0.725,1.99354018387425e-48,"8","ARHGDIB"
"RAN.2",3.0711668882578e-52,0.587169962794635,0.712,0.406,5.02504326256742e-48,"8","RAN"
"PTTG1.1",5.1155866621877e-52,0.392098466795586,0.352,0.094,8.37012289667152e-48,"8","PTTG1"
"PXK",1.34240050698874e-51,0.28027433705357,0.235,0.039,2.19643570953497e-47,"8","PXK"
"CST7.7",1.5054626740746e-51,-0.60880192412886,0.022,0.275,2.46323802732086e-47,"8","CST7"
"IFI30",2.34918293779964e-51,0.335767407670542,0.311,0.078,3.84373312282777e-47,"8","IFI30"
"GIMAP7.5",3.28823562145117e-51,-0.545209639926753,0.027,0.283,5.3802111238184e-47,"8","GIMAP7"
"NKG7.7",1.48182927737045e-50,-1.12403687444545,0.055,0.326,2.42456906363352e-46,"8","NKG7"
"KLRB1.7",2.49393867412764e-50,-1.03690030570682,0.027,0.27,4.08058245860765e-46,"8","KLRB1"
"SUSD3",6.66271205731817e-50,0.375177988434367,0.342,0.098,1.0901529468184e-45,"8","SUSD3"
"ARPC5.1",8.26417852189166e-50,0.539698556216929,0.634,0.33,1.35218488975191e-45,"8","ARPC5"
"FAM3C.1",1.22020905812657e-49,0.442187105362882,0.362,0.105,1.9965060609067e-45,"8","FAM3C"
"ATP5MC3.1",3.55694857047205e-49,0.467973742742508,0.656,0.326,5.81987925100637e-45,"8","ATP5MC3"
"ITM2A.4",5.75561818296371e-49,-0.459628402133919,0.018,0.26,9.41734247096523e-45,"8","ITM2A"
"CD69.6",5.88799961561632e-49,-0.729551956768468,0.084,0.373,9.63394497107142e-45,"8","CD69"
"PKM.2",2.2410549478405e-48,0.537282856735699,0.616,0.294,3.66681410565663e-44,"8","PKM"
"FYB1.3",3.56791513288646e-48,-0.496871066211677,0.027,0.273,5.83782274042883e-44,"8","FYB1"
"CAP1.1",5.36825489160212e-48,0.439319054663362,0.656,0.329,8.78353865363939e-44,"8","CAP1"
"PPP2CA.1",1.25299697654681e-47,0.387715190635096,0.395,0.128,2.0501536530259e-43,"8","PPP2CA"
"HSH2D.1",2.02279019601921e-47,0.315205600658908,0.29,0.069,3.30968931872663e-43,"8","HSH2D"
"CERS4",2.41333917262957e-47,0.255968315834157,0.211,0.034,3.9487055542565e-43,"8","CERS4"
"PCLAF.1",9.68217173519804e-47,0.404525388392708,0.26,0.055,1.5841969393131e-42,"8","PCLAF"
"GIMAP4.3",2.11576927973562e-46,-0.430513416713764,0.012,0.236,3.46182169550342e-42,"8","GIMAP4"
"EEF2.4",3.68272265865405e-46,0.534449873697669,0.881,0.638,6.02567081408975e-42,"8","EEF2"
"EIF3H.4",4.05846848071201e-46,0.459752127542608,0.74,0.422,6.64046612814099e-42,"8","EIF3H"
"RBM3.1",4.9027619689107e-46,0.444633548405361,0.683,0.361,8.02189913353169e-42,"8","RBM3"
"C1QBP.1",1.68896333748098e-45,0.401295058055594,0.479,0.189,2.76348181278637e-41,"8","C1QBP"
"RTRAF.1",1.83235712064946e-45,0.404032908306529,0.56,0.252,2.99810272080665e-41,"8","RTRAF"
"PIK3IP1.4",1.84810031840116e-45,-0.51165950859717,0.072,0.339,3.02386174096798e-41,"8","PIK3IP1"
"SNX2.1",1.88077874654064e-45,0.375576400854646,0.374,0.12,3.07733018508979e-41,"8","SNX2"
"SNRPD1.1",1.91558790357712e-45,0.413077154246066,0.497,0.203,3.13428492783289e-41,"8","SNRPD1"
"UQCRH.4",2.30070706823119e-45,0.48144553258324,0.769,0.464,3.76441690503987e-41,"8","UQCRH"
"HNRNPK.1",6.3406928028495e-45,0.464463496382431,0.755,0.445,1.03746415640224e-40,"8","HNRNPK"
"RBBP4.1",1.11970977533515e-44,0.357187362528537,0.378,0.123,1.83206913440337e-40,"8","RBBP4"
"EIF3L.5",1.53988894539094e-44,0.499098432290593,0.652,0.344,2.51956629244866e-40,"8","EIF3L"
"QRSL1",2.27737875874355e-44,0.296635049023138,0.258,0.057,3.7262471250562e-40,"8","QRSL1"
"SLC25A6.2",1.73618863985792e-43,0.502970132729059,0.863,0.615,2.84075185253554e-39,"8","SLC25A6"
"DDX39A.1",2.58521451010027e-43,0.372009305663965,0.354,0.112,4.22992798142605e-39,"8","DDX39A"
"DYNLL1.2",3.87925823877512e-43,0.555621607226006,0.634,0.358,6.34724233028386e-39,"8","DYNLL1"
"PSMA4.1",4.89725709507439e-43,0.404081074850911,0.526,0.231,8.01289205896072e-39,"8","PSMA4"
"ORAI2.1",1.09461638887329e-42,0.341987749388145,0.313,0.088,1.79101133547448e-38,"8","ORAI2"
"PPP4C.1",2.31127784160671e-42,0.315600835519411,0.452,0.181,3.7817128044369e-38,"8","PPP4C"
"MAP4K4",2.38954124338439e-42,0.276272188084091,0.237,0.05,3.90976738242554e-38,"8","MAP4K4"
"STRBP",2.8670515749939e-42,0.264482563093658,0.229,0.047,4.69106978700502e-38,"8","STRBP"
"PTPN18",5.22568616252828e-42,0.289105245920417,0.27,0.066,8.55026769912878e-38,"8","PTPN18"
"BLOC1S2",6.53580318946678e-42,0.339715622189333,0.368,0.123,1.06938811786055e-37,"8","BLOC1S2"
"ATP5F1C.1",8.32797077596438e-42,0.364777659913768,0.489,0.207,1.36262257836329e-37,"8","ATP5F1C"
"LYRM4",9.27791862094681e-42,0.320469751332217,0.274,0.071,1.51805304475932e-37,"8","LYRM4"
"PLAAT4.5",1.4770061913929e-41,-0.523159385353321,0.092,0.35,2.41667753035706e-37,"8","PLAAT4"
"HNRNPD.1",1.56348675077243e-41,0.372615711544129,0.405,0.147,2.55817702161385e-37,"8","HNRNPD"
"SRSF3.1",1.62496348558982e-41,0.472841525505965,0.601,0.303,2.65876525512207e-37,"8","SRSF3"
"IL4R",2.02666155669579e-41,0.270126807387612,0.247,0.057,3.31602363906566e-37,"8","IL4R"
"CORO1B.2",2.05112544240307e-41,0.490980668805102,0.845,0.657,3.35605144885991e-37,"8","CORO1B"
"ZFAND6",2.34362019265603e-41,0.36934722096475,0.413,0.154,3.83463135922379e-37,"8","ZFAND6"
"PGLS.1",2.38753531085001e-41,0.320974330273195,0.35,0.113,3.90648527561279e-37,"8","PGLS"
"GPR171.3",4.99452621867498e-41,-0.430966382193431,0.016,0.221,8.17204379899601e-37,"8","GPR171"
"INS.2",1.20813831160627e-40,-1.1463102471441,0.299,0.586,1.97675590545018e-36,"8","INS"
"STMN1.1",1.49545423456251e-40,0.526524645882609,0.382,0.135,2.44686221859118e-36,"8","STMN1"
"POLR2G.1",2.47031283613113e-40,0.356547301511388,0.448,0.18,4.04192586247775e-36,"8","POLR2G"
"FKBP1A.1",2.65593350833067e-40,0.436272161365286,0.591,0.296,4.34563840633064e-36,"8","FKBP1A"
"CD3G.3",3.39455198454746e-40,-0.377871476594204,0.018,0.227,5.55416595711655e-36,"8","CD3G"
"SELENOH.1",3.48163556643347e-40,0.49702787214024,0.583,0.292,5.69665211379844e-36,"8","SELENOH"
"DCK.1",3.8770089676031e-40,0.374060424542691,0.411,0.159,6.3435620727922e-36,"8","DCK"
"ATP5F1B.1",7.65174261671189e-40,0.433560584917393,0.548,0.261,1.2519781269464e-35,"8","ATP5F1B"
"UBE2E1",7.6576838354029e-40,0.287422487018835,0.299,0.086,1.25295022914862e-35,"8","UBE2E1"
"ATP6V0D1",2.7539871879873e-39,0.299753449401112,0.313,0.094,4.50607383698482e-35,"8","ATP6V0D1"
"MT2A.2",3.83392435828002e-39,-0.617143172797877,0.272,0.566,6.27306703501776e-35,"8","MT2A"
"SP140",4.47173316366132e-39,0.324567226596356,0.325,0.102,7.31664980238265e-35,"8","SP140"
"GRB2",5.31029864670551e-39,0.32558022026256,0.356,0.121,8.68871064573956e-35,"8","GRB2"
"GZMK.7",7.31378836090792e-39,-0.847864804518985,0.022,0.218,1.19668205161175e-34,"8","GZMK"
"PRMT1.1",8.78059897618814e-39,0.394457764466538,0.362,0.126,1.4366816044839e-34,"8","PRMT1"
"EIF3I.1",9.86928127075457e-39,0.391866908209608,0.487,0.214,1.61481180152086e-34,"8","EIF3I"
"PSMA2.1",1.39515774705529e-38,0.409695528903396,0.573,0.286,2.28275710573186e-34,"8","PSMA2"
"ADA",1.51004943731182e-38,0.270678035823738,0.237,0.056,2.4707428893296e-34,"8","ADA"
"LPXN",1.52761324922171e-38,0.295874357693932,0.333,0.108,2.49948079837657e-34,"8","LPXN"
"FXYD5.2",1.96206296868796e-38,-0.617946161644105,0.237,0.505,3.21032742936724e-34,"8","FXYD5"
"SEPHS2",4.16408404288974e-38,0.261169125320544,0.288,0.085,6.81327431097619e-34,"8","SEPHS2"
"HMGB1.2",4.72575880494264e-38,0.528376777447296,0.883,0.749,7.73228655664715e-34,"8","HMGB1"
"TRAPPC1.1",7.35740212235404e-38,0.407234205134325,0.571,0.286,1.20381813525957e-33,"8","TRAPPC1"
"HCST.6",7.4321704091942e-38,-0.715503476312308,0.229,0.473,1.21605172235235e-33,"8","HCST"
"LYSMD2",1.01867925461204e-37,0.311060487102488,0.313,0.098,1.66676299639621e-33,"8","LYSMD2"
"UBE2A.1",4.69201799421281e-37,0.27640765657419,0.323,0.106,7.677079842131e-33,"8","UBE2A"
"HSPA4",5.74525835657551e-37,0.291006687626533,0.258,0.069,9.40039172302884e-33,"8","HSPA4"
"CCNI.3",5.90642945286547e-37,0.417887754979372,0.748,0.464,9.66409987077848e-33,"8","CCNI"
"LEPROTL1.4",8.50730656480873e-37,-0.442281418574425,0.061,0.288,1.391965500134e-32,"8","LEPROTL1"
"CD8A.5",8.86216172688699e-37,-0.442950519951987,0.016,0.202,1.45002690175325e-32,"8","CD8A"
"LSM6.1",1.00875510833562e-36,0.333447184430059,0.413,0.165,1.65052510825874e-32,"8","LSM6"
"UBE2L3.1",1.28098138436267e-36,0.314905368194863,0.485,0.219,2.0959417410942e-32,"8","UBE2L3"
"CHI3L2",1.70358437119337e-36,0.262029656461057,0.221,0.05,2.78740474814659e-32,"8","CHI3L2"
"ACADM",2.45500973864498e-36,0.272068586755139,0.258,0.069,4.01688693437092e-32,"8","ACADM"
"CBWD1.1",3.40847991539473e-36,0.320950913219849,0.382,0.145,5.57695483756885e-32,"8","CBWD1"
"UBE2G1",3.46866641834521e-36,0.263660337826234,0.274,0.078,5.67543199369642e-32,"8","UBE2G1"
"CD44",4.03518375218763e-36,-0.429837491434657,0.094,0.342,6.6023676553294e-32,"8","CD44"
"VDAC1.1",4.35815068885054e-36,0.322285830849914,0.403,0.161,7.13080615709725e-32,"8","VDAC1"
"STAG3.1",4.46383056035754e-36,0.427376527438761,0.372,0.187,7.303719562857e-32,"8","STAG3"
"HNRNPA3.1",4.97914269288665e-36,0.38517695567531,0.616,0.332,8.14687327410114e-32,"8","HNRNPA3"
"MCTS1.1",9.08906599244968e-36,0.29991296114286,0.358,0.13,1.48715297768462e-31,"8","MCTS1"
"LDHB.4",1.61069320885787e-35,0.374856113747487,0.71,0.425,2.63541622833325e-31,"8","LDHB"
"BCL2A1",1.99348883764679e-35,0.340598178665593,0.243,0.074,3.26174643615768e-31,"8","BCL2A1"
"FERMT3",2.46092317025954e-35,0.323872189691406,0.317,0.11,4.02656249117866e-31,"8","FERMT3"
"HNRNPM.1",4.46996612895011e-35,0.373997758118844,0.446,0.194,7.31375858018817e-31,"8","HNRNPM"
"CPSF6",4.9792550111696e-35,0.259834246037911,0.235,0.059,8.1470570492757e-31,"8","CPSF6"
"GLRX3.1",1.43564691905355e-34,0.27900006760785,0.29,0.091,2.34900548895543e-30,"8","GLRX3"
"SLBP.1",3.15398675938446e-34,0.31593984685678,0.323,0.111,5.16055313570485e-30,"8","SLBP"
"MTF2",4.67809242615657e-34,0.261330488685923,0.245,0.066,7.65429482767738e-30,"8","MTF2"
"SNRPE.1",5.03507978999532e-34,0.38815813895737,0.524,0.259,8.23839755239035e-30,"8","SNRPE"
"ATP5MF.1",5.4691318972475e-34,0.388272373191452,0.654,0.379,8.94859361027636e-30,"8","ATP5MF"
"ANXA1.4",6.30462953437364e-34,-0.57689701182019,0.088,0.316,1.03156348441421e-29,"8","ANXA1"
"ITGAE.1",8.761252941689e-34,0.30878795203558,0.323,0.112,1.43351620631916e-29,"8","ITGAE"
"POMP.1",8.94894344544768e-34,0.39327377375125,0.613,0.341,1.46422612654415e-29,"8","POMP"
"MRPL51.1",1.14794022655015e-33,0.373422442245143,0.452,0.202,1.87825979868135e-29,"8","MRPL51"
"HNRNPC.1",3.48727763611087e-33,0.424690089000532,0.65,0.387,5.70588366820461e-29,"8","HNRNPC"
"TMEM256.1",3.4899210070858e-33,0.324893475099405,0.423,0.182,5.71020875179378e-29,"8","TMEM256"
"RBBP7.1",5.90779033027978e-33,0.303774748862904,0.313,0.108,9.66632653840377e-29,"8","RBBP7"
"RHOH",7.32869512648432e-33,0.366275119540703,0.495,0.241,1.19912109659536e-28,"8","RHOH"
"JUN.2",8.1071439060525e-33,-0.638660874681376,0.09,0.316,1.32649088590831e-28,"8","JUN"
"WDR1.1",1.02202877393149e-32,0.336913953327457,0.387,0.157,1.67224347990671e-28,"8","WDR1"
"EMP3.1",1.03503672077441e-32,-0.442421042441676,0.115,0.356,1.69352708253109e-28,"8","EMP3"
"TBCA.1",1.12600791191342e-32,0.402764764698002,0.613,0.347,1.84237414547274e-28,"8","TBCA"
"CD81",1.8021674714358e-32,0.26877433714515,0.319,0.115,2.94870641676325e-28,"8","CD81"
"ATP5PF.2",3.37377282122006e-32,0.357218379223495,0.593,0.325,5.52016709008026e-28,"8","ATP5PF"
"RBX1.1",4.27473834336859e-32,0.357431511047127,0.571,0.306,6.99432687741969e-28,"8","RBX1"
"MTHFD2.1",6.32757888343126e-32,0.2534952085037,0.247,0.071,1.03531845690702e-27,"8","MTHFD2"
"NCOA3",8.1301773974776e-32,0.250962443069952,0.237,0.066,1.33025962577528e-27,"8","NCOA3"
"PSMB2.1",8.42170772882291e-32,0.282343633077995,0.391,0.164,1.37795981859e-27,"8","PSMB2"
"MX1",8.6257652882484e-32,0.287878586799246,0.247,0.072,1.4113477164632e-27,"8","MX1"
"LBR.1",9.31403305156454e-32,0.298422354930777,0.276,0.092,1.52396208789699e-27,"8","LBR"
"HSBP1.1",9.63754672820976e-32,0.285430885155256,0.389,0.163,1.57689539566968e-27,"8","HSBP1"
"SNRPF.1",1.12524468189489e-31,0.320291502365881,0.509,0.255,1.84112534851643e-27,"8","SNRPF"
"STK17A.2",1.55458425953823e-31,0.366652363187363,0.583,0.32,2.54361076545645e-27,"8","STK17A"
"S100A11.2",1.67367066994947e-31,-0.673669195405264,0.337,0.598,2.73845995017133e-27,"8","S100A11"
"TMEM243.1",1.68234681372836e-31,0.342567559974257,0.462,0.217,2.75265585662234e-27,"8","TMEM243"
"PSMB1.1",2.24725940585088e-31,0.313985507527317,0.56,0.3,3.67696583985321e-27,"8","PSMB1"
"ROMO1.2",2.40644328592285e-31,0.31580881326742,0.434,0.196,3.93742250442697e-27,"8","ROMO1"
"CELF2.1",3.36354164709253e-31,-0.393199482104593,0.086,0.296,5.5034268429728e-27,"8","CELF2"
"PTRHD1",3.77402607321699e-31,0.275740713908088,0.299,0.103,6.17506146099765e-27,"8","PTRHD1"
"ERH.1",4.29121259252593e-31,0.407702474580633,0.593,0.34,7.02128204389092e-27,"8","ERH"
"TOMM7.5",4.98608177357356e-31,-0.596664714322521,0.579,0.718,8.15822699792106e-27,"8","TOMM7"
"PSMB3.1",1.07710257666273e-30,0.30499739248043,0.556,0.299,1.76235523593557e-26,"8","PSMB3"
"SPOCK2.3",2.43472498663292e-30,-0.33458135170241,0.033,0.215,3.98369702312878e-26,"8","SPOCK2"
"VASP",2.55874117114388e-30,0.316987760191466,0.368,0.151,4.18661230422562e-26,"8","VASP"
"VIM.1",3.36281799718525e-30,-0.652651455724336,0.321,0.567,5.50224280699451e-26,"8","VIM"
"CLTA.1",5.67811997101523e-30,0.293238297221888,0.413,0.185,9.29053989657512e-26,"8","CLTA"
"SLA.3",9.13461014411971e-30,-0.338407894093584,0.041,0.225,1.49460491178087e-25,"8","SLA"
"RHOA.1",1.17036092821367e-29,0.368345459629322,0.632,0.374,1.91494455074321e-25,"8","RHOA"
"SERBP1.1",1.25574213980779e-29,0.359556014744553,0.511,0.264,2.05464528915351e-25,"8","SERBP1"
"EIF4A1.1",1.5179080530595e-29,0.464352417695477,0.56,0.347,2.48360115641595e-25,"8","EIF4A1"
"GNG7.1",1.65903863919181e-29,0.25573166717321,0.229,0.065,2.71451902144564e-25,"8","GNG7"
"LSM7.1",2.02672295435656e-29,0.349247000426521,0.538,0.288,3.31612409791821e-25,"8","LSM7"
"COX6A1.2",2.4689770148307e-29,0.318161693439286,0.738,0.482,4.03974019166599e-25,"8","COX6A1"
"PSMA7.1",3.09160136442293e-29,0.328410944742603,0.656,0.398,5.0584781524688e-25,"8","PSMA7"
"FNBP1",3.33315684844744e-29,0.300936862656499,0.389,0.169,5.45371123542971e-25,"8","FNBP1"
"SRP9.1",3.88344200847179e-29,0.325591868003695,0.515,0.269,6.35408781426155e-25,"8","SRP9"
"CCT3.1",5.16513079772491e-29,0.26658703286161,0.364,0.154,8.4511870112375e-25,"8","CCT3"
"ERP44",6.24890982570372e-29,0.311968182284829,0.319,0.124,1.02244662568164e-24,"8","ERP44"
"RPA3.1",9.07364136762376e-29,0.31666329091123,0.37,0.157,1.4846292005706e-24,"8","RPA3"
"SNX5",9.40784790046544e-29,0.250179973528225,0.292,0.105,1.53931207347415e-24,"8","SNX5"
"NDUFB3.1",9.85735955322032e-29,0.316944069631309,0.444,0.212,1.61286117009791e-24,"8","NDUFB3"
"PSMB6.1",9.8707696121435e-29,0.267074504188172,0.401,0.181,1.61505532393892e-24,"8","PSMB6"
"PRDX3.1",1.05041662436135e-28,0.265046633765891,0.309,0.116,1.71869168078004e-24,"8","PRDX3"
"TOMM22.1",1.11285879412141e-28,0.281637495190513,0.37,0.157,1.82085955894145e-24,"8","TOMM22"
"CHCHD2.1",1.39404963760958e-28,0.394619780649952,0.785,0.56,2.28094401705679e-24,"8","CHCHD2"
"POLR1D.1",1.72774836074559e-28,0.282890231159885,0.423,0.198,2.82694186785193e-24,"8","POLR1D"
"PSMD4.1",1.95409186948428e-28,0.25698153442857,0.37,0.161,3.19728511685017e-24,"8","PSMD4"
"RAC2.3",2.4120809699956e-28,0.380994850637162,0.691,0.442,3.9466468831068e-24,"8","RAC2"
"FKBP3.1",2.60837574311195e-28,0.266513689782319,0.301,0.111,4.26782439087977e-24,"8","FKBP3"
"SRP72",4.79614287758053e-28,0.263675967301114,0.297,0.109,7.84744897629727e-24,"8","SRP72"
"HNRNPA2B1.1",6.2128353390799e-28,0.416564993396801,0.775,0.558,1.01654411818025e-23,"8","HNRNPA2B1"
"MTDH.2",9.825878006952e-28,0.336300385230433,0.472,0.238,1.60771015949749e-23,"8","MTDH"
"CHCHD10.2",1.35414958879026e-27,0.340860015851835,0.454,0.224,2.21565955717863e-23,"8","CHCHD10"
"ID2.5",1.57617557763639e-27,-0.557656825346588,0.112,0.325,2.57893848012866e-23,"8","ID2"
"MDH1.1",2.2466801951548e-27,0.30840695034098,0.37,0.161,3.67601813531228e-23,"8","MDH1"
"C4orf3.1",3.12910515483041e-27,0.400093143386876,0.605,0.38,5.11984185433351e-23,"8","C4orf3"
"IGBP1",3.25988793329386e-27,0.283528375023976,0.354,0.15,5.33382863645542e-23,"8","IGBP1"
"SMDT1.1",3.6513776587958e-27,0.36657473521098,0.581,0.337,5.97438412532169e-23,"8","SMDT1"
"LPP",4.42139266903815e-27,0.320412523554496,0.344,0.144,7.23428268508022e-23,"8","LPP"
"SRP14.1",7.24875769463087e-27,0.349799703747223,0.9,0.727,1.1860417339955e-22,"8","SRP14"
"EIF3M.1",9.42377543345827e-27,0.329099681954176,0.472,0.243,1.54191813642244e-22,"8","EIF3M"
"PRELID1.1",1.42946108007262e-26,0.253455190990165,0.452,0.228,2.33888421921482e-22,"8","PRELID1"
"EIF5A.1",1.81836390732121e-26,0.290048600789965,0.376,0.169,2.97520702515896e-22,"8","EIF5A"
"LY6E",2.5343174802719e-26,-0.37717652164131,0.141,0.361,4.14665026122088e-22,"8","LY6E"
"CD96.2",2.6697318998276e-26,-0.310501373335345,0.043,0.21,4.36821533449792e-22,"8","CD96"
"CAPZA1.1",3.19255894890686e-26,0.322641372324478,0.436,0.215,5.2236649522014e-22,"8","CAPZA1"
"ENO1.2",3.49639423822981e-26,0.341698661579188,0.642,0.397,5.72080025259161e-22,"8","ENO1"
"ARPC5L.1",3.62473655981581e-26,0.292539482571344,0.393,0.181,5.93079395917064e-22,"8","ARPC5L"
"EIF3F.4",4.69000593078132e-26,0.324178726645154,0.665,0.42,7.67378770394439e-22,"8","EIF3F"
"NDUFA4.2",6.71476948560098e-26,0.305732821216316,0.775,0.543,1.09867058323403e-21,"8","NDUFA4"
"EWSR1.1",6.96308488530467e-26,0.269006080425171,0.342,0.145,1.13929994893355e-21,"8","EWSR1"
"LSP1.2",8.58491982561541e-26,0.333512109703392,0.634,0.393,1.40466458186719e-21,"8","LSP1"
"MCUB",9.02625456787276e-26,0.277644954785551,0.333,0.14,1.47687577239534e-21,"8","MCUB"
"NDUFA12.1",1.31531161933479e-25,0.306355498389502,0.431,0.213,2.15211287155558e-21,"8","NDUFA12"
"PNRC1",2.09953514321759e-25,-0.409966780907545,0.166,0.38,3.43525940133263e-21,"8","PNRC1"
"SF3B6.1",2.21935578723448e-25,0.277566616338032,0.466,0.243,3.63130993907305e-21,"8","SF3B6"
"ATP5IF1.2",2.4640190950881e-25,0.355871813213277,0.579,0.343,4.03162804338316e-21,"8","ATP5IF1"
"NME1.2",3.40596787841719e-25,0.325091916261323,0.268,0.098,5.5728446426662e-21,"8","NME1"
"TIMM8B.1",6.63813047676171e-25,0.260084756737535,0.317,0.131,1.08613090860775e-20,"8","TIMM8B"
"UBE2I.1",7.16620486147359e-25,0.269406156248588,0.45,0.232,1.17253443943431e-20,"8","UBE2I"
"ATP5PO.1",9.37255637426083e-25,0.349398556255021,0.601,0.366,1.53353767395656e-20,"8","ATP5PO"
"NDUFA13.2",1.91908083546708e-24,0.293814097407,0.689,0.453,3.14000006299124e-20,"8","NDUFA13"
"CBX3.1",2.03333349588225e-24,0.254242000771722,0.384,0.183,3.32694026596253e-20,"8","CBX3"
"EIF3K.3",2.10491634958741e-24,0.285629587698254,0.693,0.458,3.44406413119492e-20,"8","EIF3K"
"N4BP2L2",2.12670719676955e-24,-0.397911543058498,0.151,0.358,3.47971831535433e-20,"8","N4BP2L2"
"CAPZB.2",4.88335754859411e-24,0.3299576367696,0.593,0.365,7.99014962100969e-20,"8","CAPZB"
"MRPL23.1",5.15622800989526e-24,0.250709615393737,0.352,0.161,8.43662026979062e-20,"8","MRPL23"
"YWHAE.1",5.98001307234331e-24,0.260785342826319,0.37,0.173,9.78449738896812e-20,"8","YWHAE"
"GCHFR",6.02456408634809e-24,0.266732913971192,0.288,0.115,9.85739175808274e-20,"8","GCHFR"
"TUFM.1",9.56743712377078e-24,0.292625424827031,0.393,0.19,1.56542406219138e-19,"8","TUFM"
"ATP6V1G1.1",1.33375783794602e-23,0.401579127968615,0.656,0.446,2.18229457444728e-19,"8","ATP6V1G1"
"MDH2.1",2.87515421643971e-23,0.273450685099966,0.399,0.197,4.70432732893865e-19,"8","MDH2"
"IFT57.1",3.71204373205906e-23,0.251849922844694,0.243,0.087,6.07364595439503e-19,"8","IFT57"
"ACTR2.1",6.94759043945592e-23,0.260519024500585,0.419,0.215,1.13676474770378e-18,"8","ACTR2"
"SIT1",1.02270657618509e-22,0.301369662784707,0.319,0.157,1.67335249995404e-18,"8","SIT1"
"HSP90AB1.2",1.66777193902402e-22,0.36722214119154,0.642,0.419,2.7288084466311e-18,"8","HSP90AB1"
"XRCC6.1",3.60004578516712e-22,0.253033301822402,0.417,0.217,5.89039491369043e-18,"8","XRCC6"
"CD63.2",5.66335488766195e-22,-0.550660984427409,0.225,0.43,9.26638126719248e-18,"8","CD63"
